"","ID","FLAG_P"
"3248",12945,0
"3249",12946,0
"3250",12957,0
"3251",12958,0
"3252",12979,0
"3253",12995,0
"3254",12997,0
"3255",13003,0
"3256",13004,0
"3257",13006,0
"3258",13011,1
"3259",13012,0
"3260",13021,0
"3261",13022,1
"3262",13026,0
"3263",13035,0
"3264",13039,0
"3265",13040,0
"3266",13053,0
"3267",13054,0
"3268",13056,0
"3269",13060,0
"3270",13063,0
"3271",13066,0
"3272",13067,0
"3273",13068,0
"3274",13073,1
"3275",13083,0
"3276",13088,0
"3277",13090,0
"3278",13096,0
"3279",13097,0
"3280",13102,0
"3281",13110,0
"3282",13113,0
"3283",13115,0
"3284",13116,0
"3285",13120,0
"3286",13125,0
"3287",13127,0
"3288",13128,0
"3289",13132,0
"3290",13142,0
"3291",13146,0
"3292",13147,0
"3293",13150,0
"3294",13152,0
"3295",13153,0
"3296",13160,0
"3297",13161,0
"3298",13162,0
"3299",13163,0
"3300",13165,0
"3301",13166,0
"3302",13170,0
"3303",13172,0
"3304",13179,0
"3305",13180,0
"3306",13182,0
"3307",13188,0
"3308",13190,0
"3309",13191,0
"3310",13193,0
"3311",13194,0
"3312",13198,0
"3313",13206,0
"3314",13212,0
"3315",13217,0
"3316",13221,0
"3317",13222,0
"3318",13227,0
"3319",13228,0
"3320",13235,0
"3321",13246,0
"3322",13251,0
"3323",13254,0
"3324",13257,0
"3325",13259,0
"3326",13262,0
"3327",13263,0
"3328",13265,0
"3329",13266,0
"3330",13268,0
"3331",13273,0
"3332",13280,0
"3333",13281,0
"3334",13285,0
"3335",13286,0
"3336",13287,0
"3337",13292,0
"3338",13293,0
"3339",13300,0
"3340",13301,0
"3341",13307,0
"3342",13309,0
"3343",13311,0
"3344",13312,0
"3345",13316,0
"3346",13319,0
"3347",13320,0
"3348",13324,0
"3349",13327,0
"3350",13329,0
"3351",13330,0
"3352",13338,0
"3353",13339,0
"3354",13343,0
"3355",13344,0
"3356",13345,0
"3357",13349,0
"3358",13351,0
"3359",13357,0
"3360",13363,0
"3361",13365,0
"3362",13368,1
"3363",13373,0
"3364",13386,0
"3365",13395,0
"3366",13398,0
"3367",13399,0
"3368",13403,0
"3369",13405,0
"3370",13407,0
"3371",13413,0
"3372",13415,0
"3373",13419,0
"3374",13420,0
"3375",13426,0
"3376",13428,0
"3377",13430,0
"3378",13439,0
"3379",13441,0
"3380",13445,1
"3381",13448,0
"3382",13451,0
"3383",13454,0
"3384",13457,0
"3385",13458,0
"3386",13465,0
"3387",13467,0
"3388",13469,0
"3389",13474,0
"3390",13483,0
"3391",13485,0
"3392",13492,0
"3393",13511,0
"3394",13514,0
"3395",13517,0
"3396",13519,0
"3397",13528,0
"3398",13530,0
"3399",13531,0
"3400",13534,0
"3401",13535,0
"3402",13542,0
"3403",13543,0
"3404",13545,0
"3405",13551,0
"3406",13558,0
"3407",13564,0
"3408",13566,1
"3409",13569,1
"3410",13571,0
"3411",13572,0
"3412",13573,0
"3413",13574,0
"3414",13575,1
"3415",13576,0
"3416",13578,0
"3417",13579,0
"3418",13592,0
"3419",13594,1
"3420",13600,0
"3421",13603,0
"3422",13609,0
"3423",13617,0
"3424",13619,0
"3425",13621,0
"3426",13622,1
"3427",13631,0
"3428",13643,0
"3429",13645,0
"3430",13647,0
"3431",13648,0
"3432",13649,0
"3433",13652,0
"3434",13655,0
"3435",13658,0
"3436",13662,0
"3437",13665,0
"3438",13667,0
"3439",13672,0
"3440",13675,0
"3441",13677,0
"3442",13678,0
"3443",13687,0
"3444",13690,0
"3445",13691,1
"3446",13692,0
"3447",13693,0
"3448",13694,0
"3449",13704,0
"3450",13705,0
"3451",13706,0
"3452",13708,0
"3453",13709,0
"3454",13712,0
"3455",13713,0
"3456",13723,0
"3457",13729,0
"3458",13730,0
"3459",13737,0
"3460",13741,0
"3461",13747,0
"3462",13749,0
"3463",13750,0
"3464",13758,0
"3465",13760,0
"3466",13761,1
"3467",13764,0
"3468",13765,0
"3469",13766,0
"3470",13768,0
"3471",13773,0
"3472",13778,0
"3473",13779,0
"3474",13780,0
"3475",13786,0
"3476",13788,0
"3477",13791,0
"3478",13794,0
"3479",13800,0
"3480",13802,0
"3481",13804,0
"3482",13810,0
"3483",13811,0
"3484",13816,0
"3485",13817,0
"3486",13820,0
"3487",13821,0
"3488",13825,0
"3489",13831,0
"3490",13833,0
"3491",13836,0
"3492",13837,0
"3493",13840,0
"3494",13842,0
"3495",13846,0
"3496",13862,0
"3497",13874,0
"3498",13877,0
"3499",13886,0
"3500",13888,0
"3501",13902,0
"3502",13903,0
"3503",13905,0
"3504",13910,0
"3505",13914,0
"3506",13915,1
"3507",13918,0
"3508",13923,0
"3509",13924,0
"3510",13927,0
"3511",13929,0
"3512",13930,0
"3513",13935,0
"3514",13940,1
"3515",13943,0
"3516",13946,0
"3517",13953,0
"3518",13962,0
"3519",13966,0
"3520",13969,0
"3521",13982,0
"3522",13984,0
"3523",13988,0
"3524",13993,0
"3525",13995,1
"3526",14004,0
"3527",14006,0
"3528",14009,0
"3529",14011,0
"3530",14016,0
"3531",14022,0
"3532",14025,0
"3533",14026,0
"3534",14027,0
"3535",14032,0
"3536",14037,0
"3537",14040,0
"3538",14042,0
"3539",14044,0
"3540",14048,0
"3541",14049,0
"3542",14050,0
"3543",14054,0
"3544",14062,0
"3545",14066,0
"3546",14067,0
"3547",14072,0
"3548",14078,0
"3549",14083,0
"3550",14088,0
"3551",14090,0
"3552",14092,0
"3553",14095,0
"3554",14100,0
"3555",14101,0
"3556",14108,0
"3557",14110,0
"3558",14118,0
"3559",14127,0
"3560",14139,0
"3561",14140,0
"3562",14141,0
"3563",14144,0
"3564",14146,0
"3565",14152,0
"3566",14153,0
"3567",14155,0
"3568",14164,0
"3569",14167,0
"3570",14177,0
"3571",14182,0
"3572",14187,0
"3573",14191,0
"3574",14192,0
"3575",14199,0
"3576",14202,0
"3577",14203,0
"3578",14212,0
"3579",14215,0
"3580",14217,0
"3581",14219,0
"3582",14220,0
"3583",14223,0
"3584",14227,0
"3585",14231,0
"3586",14238,0
"3587",14244,0
"3588",14263,0
"3589",14271,0
"3590",14278,0
"3591",14281,0
"3592",14282,0
"3593",14283,0
"3594",14287,0
"3595",14289,0
"3596",14295,0
"3597",14301,0
"3598",14303,0
"3599",14308,0
"3600",14310,0
"3601",14314,0
"3602",14315,0
"3603",14320,0
"3604",14323,0
"3605",14325,0
"3606",14326,0
"3607",14328,0
"3608",14332,0
"3609",14335,0
"3610",14336,1
"3611",14339,1
"3612",14343,0
"3613",14345,0
"3614",14346,1
"3615",14347,0
"3616",14348,0
"3617",14349,1
"3618",14356,0
"3619",14364,0
"3620",14368,0
"3621",14369,0
"3622",14372,0
"3623",14374,0
"3624",14379,0
"3625",14384,0
"3626",14391,0
"3627",14396,0
"3628",14403,0
"3629",14404,0
"3630",14405,0
"3631",14407,0
"3632",14409,0
"3633",14410,1
"3634",14411,0
"3635",14421,0
"3636",14423,0
"3637",14428,0
"3638",14430,0
"3639",14436,0
"3640",14440,0
"3641",14446,0
"3642",14447,0
"3643",14453,0
"3644",14458,0
"3645",14459,0
"3646",14466,0
"3647",14473,0
"3648",14484,0
"3649",14485,1
"3650",14490,0
"3651",14492,0
"3652",14496,0
"3653",14497,0
"3654",14508,0
"3655",14514,0
"3656",14515,0
"3657",14520,0
"3658",14522,0
"3659",14523,0
"3660",14530,0
"3661",14532,0
"3662",14536,0
"3663",14539,1
"3664",14544,0
"3665",14548,0
"3666",14550,0
"3667",14555,0
"3668",14560,0
"3669",14561,0
"3670",14564,0
"3671",14567,0
"3672",14573,0
"3673",14575,0
"3674",14578,0
"3675",14586,0
"3676",14591,0
"3677",14594,0
"3678",14599,0
"3679",14603,0
"3680",14605,0
"3681",14606,0
"3682",14611,0
"3683",14612,0
"3684",14618,0
"3685",14621,0
"3686",14636,0
"3687",14638,0
"3688",14642,0
"3689",14645,0
"3690",14646,0
"3691",14651,0
"3692",14662,0
"3693",14665,0
"3694",14668,0
"3695",14670,0
"3696",14675,0
"3697",14685,0
"3698",14689,0
"3699",14691,0
"3700",14695,0
"3701",14697,0
"3702",14702,0
"3703",14707,0
"3704",14709,0
"3705",14712,0
"3706",14721,0
"3707",14722,1
"3708",14723,0
"3709",14724,0
"3710",14725,0
"3711",14727,0
"3712",14728,1
"3713",14729,0
"3714",14731,0
"3715",14734,0
"3716",14738,0
"3717",14744,0
"3718",14748,0
"3719",14752,0
"3720",14753,0
"3721",14758,0
"3722",14762,0
"3723",14767,0
"3724",14768,0
"3725",14772,0
"3726",14779,0
"3727",14780,0
"3728",14792,0
"3729",14794,0
"3730",14798,0
"3731",14800,0
"3732",14801,0
"3733",14802,0
"3734",14807,0
"3735",14808,0
"3736",14810,0
"3737",14816,0
"3738",14821,0
"3739",14826,0
"3740",14828,0
"3741",14830,0
"3742",14831,0
"3743",14833,0
"3744",14835,0
"3745",14839,0
"3746",14840,0
"3747",14850,0
"3748",14853,1
"3749",14857,0
"3750",14858,0
"3751",14864,0
"3752",14865,0
"3753",14870,0
"3754",14871,0
"3755",14873,0
"3756",14879,0
"3757",14881,0
"3758",14883,0
"3759",14884,0
"3760",14885,0
"3761",14887,0
"3762",14893,0
"3763",14894,0
"3764",14896,0
"3765",14900,0
"3766",14902,0
"3767",14916,0
"3768",14917,0
"3769",14921,0
"3770",14923,0
"3771",14932,0
"3772",14937,0
"3773",14938,0
"3774",14951,0
"3775",14954,0
"3776",14955,0
"3777",14956,0
"3778",14960,0
"3779",14968,0
"3780",14969,0
"3781",14970,0
"3782",14971,0
"3783",14972,0
"3784",14974,0
"3785",14978,0
"3786",14981,0
"3787",14983,0
"3788",14984,0
"3789",14988,0
"3790",14989,0
"3791",14991,0
"3792",14999,0
"3793",15001,0
"3794",15007,0
"3795",15008,0
"3796",15009,0
"3797",15020,0
"3798",15032,0
"3799",15039,0
"3800",15041,0
"3801",15046,0
"3802",15052,0
"3803",15053,0
"3804",15055,0
"3805",15056,0
"3806",15066,0
"3807",15072,0
"3808",15085,0
"3809",15087,0
"3810",15088,0
"3811",15110,0
"3812",15115,0
"3813",15117,0
"3814",15123,0
"3815",15127,0
"3816",15128,0
"3817",15129,0
"3818",15133,0
"3819",15138,0
"3820",15141,0
"3821",15142,0
"3822",15149,0
"3823",15150,0
"3824",15161,0
"3825",15172,0
"3826",15173,0
"3827",15178,0
"3828",15190,0
"3829",15202,0
"3830",15203,0
"3831",15217,0
"3832",15223,0
"3833",15229,0
"3834",15234,0
"3835",15239,0
"3836",15240,0
"3837",15251,0
"3838",15258,0
"3839",15264,0
"3840",15265,0
"3841",15266,0
"3842",15275,0
"3843",15278,0
"3844",15282,0
"3845",15283,0
"3846",15284,0
"3847",15286,0
"3848",15290,0
"3849",15294,0
"3850",15297,0
"3851",15306,0
"3852",15313,0
"3853",15320,0
"3854",15321,0
"3855",15328,0
"3856",15329,0
"3857",15338,0
"3858",15339,0
"3859",15340,1
"3860",15341,0
"3861",15344,0
"3862",15345,0
"3863",15350,0
"3864",15358,0
"3865",15373,0
"3866",15374,0
"3867",15379,0
"3868",15385,0
"3869",15388,0
"3870",15400,0
"3871",15403,0
"3872",15407,0
"3873",15408,0
"3874",15410,1
"3875",15412,0
"3876",15414,0
"3877",15415,0
"3878",15416,0
"3879",15417,0
"3880",15419,0
"3881",15427,0
"3882",15436,0
"3883",15438,0
"3884",15445,0
"3885",15446,0
"3886",15455,0
"3887",15456,0
"3888",15458,0
"3889",15462,0
"3890",15465,0
"3891",15467,0
"3892",15469,0
"3893",15474,0
"3894",15488,0
"3895",15493,0
"3896",15497,0
"3897",15498,0
"3898",15501,0
"3899",15502,0
"3900",15507,0
"3901",15514,0
"3902",15519,0
"3903",15524,0
"3904",15532,0
"3905",15538,0
"3906",15543,0
"3907",15551,1
"3908",15568,0
"3909",15576,0
"3910",15590,0
"3911",15594,0
"3912",15600,0
"3913",15602,0
"3914",15606,0
"3915",15608,0
"3916",15609,0
"3917",15613,0
"3918",15620,0
"3919",15621,0
"3920",15626,0
"3921",15630,0
"3922",15636,0
"3923",15639,0
"3924",15642,0
"3925",15644,0
"3926",15646,0
"3927",15651,0
"3928",15652,0
"3929",15655,0
"3930",15658,0
"3931",15666,0
"3932",15668,0
"3933",15669,0
"3934",15671,0
"3935",15673,0
"3936",15676,0
"3937",15684,0
"3938",15686,0
"3939",15689,0
"3940",15690,0
"3941",15694,0
"3942",15695,0
"3943",15701,0
"3944",15703,0
"3945",15709,0
"3946",15710,0
"3947",15713,0
"3948",15714,0
"3949",15718,0
"3950",15720,0
"3951",15723,0
"3952",15724,0
"3953",15742,0
"3954",15743,0
"3955",15745,0
"3956",15751,0
"3957",15752,0
"3958",15757,0
"3959",15759,0
"3960",15766,0
"3961",15767,0
"3962",15770,0
"3963",15774,0
"3964",15777,0
"3965",15781,0
"3966",15783,0
"3967",15785,0
"3968",15786,0
"3969",15790,0
"3970",15792,0
"3971",15794,0
"3972",15797,0
"3973",15809,0
"3974",15811,0
"3975",15814,0
"3976",15819,0
"3977",15829,0
"3978",15830,0
"3979",15833,0
"3980",15838,0
"3981",15843,0
"3982",15847,0
"3983",15862,0
"3984",15863,0
"3985",15864,0
"3986",15866,0
"3987",15867,0
"3988",15868,0
"3989",15877,0
"3990",15885,0
"3991",15892,0
"3992",15894,0
"3993",15895,1
"3994",15902,0
"3995",15906,0
"3996",15915,0
"3997",15916,0
"3998",15918,0
"3999",15919,0
"4000",15922,0
"4001",15923,0
"4002",15930,0
"4003",15932,0
"4004",15935,0
"4005",15937,0
"4006",15939,0
"4007",15941,0
"4008",15943,0
"4009",15947,0
"4010",15949,0
"4011",15955,0
"4012",15960,0
"4013",15964,0
"4014",15968,0
"4015",15969,0
"4016",15973,0
"4017",15974,0
"4018",15981,0
"4019",15982,0
"4020",15983,0
"4021",15990,0
"4022",15998,0
"4023",16006,1
"4024",16013,0
"4025",16017,0
"4026",16019,0
"4027",16033,0
"4028",16036,0
"4029",16043,0
"4030",16045,0
"4031",16046,0
"4032",16056,0
"4033",16058,1
"4034",16059,0
"4035",16062,0
"4036",16066,0
"4037",16067,0
"4038",16072,0
"4039",16074,0
"4040",16076,0
"4041",16079,0
"4042",16083,0
"4043",16087,0
"4044",16091,0
"4045",16098,0
"4046",16101,0
"4047",16112,0
"4048",16117,0
"4049",16121,0
"4050",16122,0
"4051",16128,0
"4052",16134,0
"4053",16140,0
"4054",16142,0
"4055",16150,0
"4056",16152,0
"4057",16153,0
"4058",16154,0
"4059",16156,1
"4060",16160,0
"4061",16162,0
"4062",16165,0
"4063",16183,0
"4064",16188,0
"4065",16194,0
"4066",16197,0
"4067",16199,0
"4068",16201,0
"4069",16204,0
"4070",16206,0
"4071",16207,0
"4072",16213,0
"4073",16223,0
"4074",16225,0
"4075",16235,0
"4076",16237,0
"4077",16240,0
"4078",16242,0
"4079",16250,0
"4080",16255,0
"4081",16257,0
"4082",16259,0
"4083",16260,0
"4084",16273,0
"4085",16275,0
"4086",16277,0
"4087",16279,0
"4088",16289,0
"4089",16291,0
"4090",16299,0
"4091",16302,0
"4092",16308,0
"4093",16309,0
"4094",16311,0
"4095",16314,0
"4096",16327,0
"4097",16332,0
"4098",16334,0
"4099",16343,0
"4100",16347,0
"4101",16349,0
"4102",16350,0
"4103",16353,0
"4104",16354,0
"4105",16355,0
"4106",16356,0
"4107",16367,0
"4108",16368,0
"4109",16370,0
"4110",16379,0
"4111",16380,0
"4112",16384,0
"4113",16390,0
"4114",16394,0
"4115",16402,0
"4116",16405,0
"4117",16406,0
"4118",16415,0
"4119",16416,0
"4120",16417,0
"4121",16419,0
"4122",16422,0
"4123",16426,0
"4124",16437,0
"4125",16448,1
"4126",16458,0
"4127",16462,0
"4128",16464,0
"4129",16470,0
"4130",16481,0
"4131",16483,0
"4132",16484,0
"4133",16485,0
"4134",16488,0
"4135",16489,0
"4136",16492,0
"4137",16496,0
"4138",16497,0
"4139",16499,0
"4140",16501,0
"4141",16511,0
"4142",16514,1
"4143",16517,0
"4144",16520,0
"4145",16521,0
"4146",16522,0
"4147",16525,0
"4148",16527,0
"4149",16536,0
"4150",16558,0
"4151",16578,0
"4152",16580,0
"4153",16581,0
"4154",16585,0
"4155",16586,0
"4156",16589,0
"4157",16595,0
"4158",16599,0
"4159",16603,0
"4160",16606,0
"4161",16608,0
"4162",16609,0
"4163",16613,0
"4164",16617,0
"4165",16619,0
"4166",16626,0
"4167",16627,0
"4168",16639,0
"4169",16640,0
"4170",16643,0
"4171",16646,0
"4172",16649,0
"4173",16650,0
"4174",16657,0
"4175",16662,0
"4176",16663,0
"4177",16668,0
"4178",16670,0
"4179",16671,0
"4180",16675,0
"4181",16678,0
"4182",16679,0
"4183",16680,0
"4184",16681,0
"4185",16682,0
"4186",16684,0
"4187",16687,0
"4188",16703,0
"4189",16704,0
"4190",16707,0
"4191",16708,0
"4192",16709,0
"4193",16711,0
"4194",16712,0
"4195",16713,0
"4196",16715,0
"4197",16723,0
"4198",16724,0
"4199",16729,0
"4200",16732,0
"4201",16734,0
"4202",16738,0
"4203",16741,0
"4204",16742,0
"4205",16747,0
"4206",16749,0
"4207",16754,0
"4208",16762,0
"4209",16763,0
"4210",16770,0
"4211",16775,0
"4212",16777,0
"4213",16778,0
"4214",16787,0
"4215",16791,0
"4216",16797,0
"4217",16799,0
"4218",16802,0
"4219",16810,0
"4220",16815,0
"4221",16819,0
"4222",16820,0
"4223",16821,0
"4224",16825,0
"4225",16829,0
"4226",16833,0
"4227",16836,0
"4228",16837,0
"4229",16844,0
"4230",16850,0
"4231",16860,0
"4232",16861,0
"4233",16862,0
"4234",16867,0
"4235",16869,0
"4236",16870,0
"4237",16873,0
"4238",16875,0
"4239",16880,0
"4240",16883,0
"4241",16886,0
"4242",16888,0
"4243",16901,0
"4244",16904,0
"4245",16912,0
"4246",16913,0
"4247",16915,0
"4248",16917,0
"4249",16920,0
"4250",16933,0
"4251",16936,0
"4252",16944,0
"4253",16946,0
"4254",16947,0
"4255",16948,0
"4256",16949,0
"4257",16950,0
"4258",16952,1
"4259",16957,0
"4260",16958,0
"4261",16963,0
"4262",16973,0
"4263",16980,0
"4264",16984,0
"4265",16986,0
"4266",16987,0
"4267",16988,0
"4268",16989,0
"4269",16997,0
"4270",16999,0
"4271",17002,0
"4272",17004,0
"4273",17007,0
"4274",17010,0
"4275",17011,0
"4276",17012,0
"4277",17023,0
"4278",17025,0
"4279",17041,0
"4280",17043,0
"4281",17045,0
"4282",17046,0
"4283",17048,0
"4284",17055,0
"4285",17059,0
"4286",17062,0
"4287",17064,0
"4288",17071,0
"4289",17072,0
"4290",17077,0
"4291",17080,0
"4292",17081,0
"4293",17083,0
"4294",17084,0
"4295",17089,0
"4296",17100,0
"4297",17104,0
"4298",17108,0
"4299",17109,0
"4300",17110,0
"4301",17112,0
"4302",17115,0
"4303",17116,0
"4304",17117,0
"4305",17128,0
"4306",17132,0
"4307",17141,0
"4308",17145,0
"4309",17150,0
"4310",17151,0
"4311",17153,0
"4312",17155,0
"4313",17156,0
"4314",17175,0
"4315",17201,0
"4316",17202,0
"4317",17203,0
"4318",17205,0
"4319",17213,0
"4320",17220,0
"4321",17224,0
"4322",17225,0
"4323",17231,0
"4324",17233,0
"4325",17236,0
"4326",17237,0
"4327",17242,0
"4328",17244,0
"4329",17247,0
"4330",17256,0
"4331",17260,0
"4332",17269,0
"4333",17274,0
"4334",17277,0
"4335",17286,0
"4336",17291,0
"4337",17294,0
"4338",17295,0
"4339",17301,0
"4340",17304,0
"4341",17306,0
"4342",17307,0
"4343",17310,0
"4344",17315,0
"4345",17317,0
"4346",17322,0
"4347",17326,0
"4348",17334,0
"4349",17335,0
"4350",17337,0
"4351",17345,0
"4352",17347,0
"4353",17348,0
"4354",17349,0
"4355",17360,0
"4356",17363,0
"4357",17366,0
"4358",17367,0
"4359",17369,0
"4360",17370,0
"4361",17373,0
"4362",17376,0
"4363",17379,0
"4364",17382,0
"4365",17387,0
"4366",17389,0
"4367",17390,0
"4368",17392,0
"4369",17395,0
"4370",17401,0
"4371",17402,0
"4372",17405,0
"4373",17406,0
"4374",17409,0
"4375",17414,0
"4376",17417,0
"4377",17426,0
"4378",17427,0
"4379",17429,0
"4380",17434,0
"4381",17436,0
"4382",17442,0
"4383",17443,0
"4384",17444,0
"4385",17446,0
"4386",17447,0
"4387",17452,0
"4388",17453,0
"4389",17456,0
"4390",17459,0
"4391",17463,0
"4392",17466,0
"4393",17468,0
"4394",17473,0
"4395",17475,0
"4396",17487,0
"4397",17490,0
"4398",17494,0
"4399",17495,0
"4400",17496,0
"4401",17497,0
"4402",17503,0
"4403",17506,0
"4404",17509,0
"4405",17511,0
"4406",17515,0
"4407",17517,0
"4408",17521,0
"4409",17537,0
"4410",17544,0
"4411",17551,0
"4412",17560,0
"4413",17561,0
"4414",17564,0
"4415",17568,0
"4416",17569,0
"4417",17571,0
"4418",17572,0
"4419",17575,0
"4420",17577,0
"4421",17581,0
"4422",17583,0
"4423",17589,0
"4424",17593,0
"4425",17594,0
"4426",17595,0
"4427",17596,1
"4428",17598,0
"4429",17601,0
"4430",17605,0
"4431",17608,0
"4432",17616,0
"4433",17618,0
"4434",17619,0
"4435",17625,0
"4436",17648,0
"4437",17657,0
"4438",17660,0
"4439",17664,0
"4440",17694,0
"4441",17697,0
"4442",17700,0
"4443",17703,0
"4444",17712,0
"4445",17713,0
"4446",17714,0
"4447",17724,0
"4448",17728,0
"4449",17734,0
"4450",17737,0
"4451",17738,0
"4452",17740,0
"4453",17742,0
"4454",17757,0
"4455",17759,0
"4456",17768,0
"4457",17789,0
"4458",17803,0
"4459",17805,0
"4460",17811,0
"4461",17815,0
"4462",17820,0
"4463",17822,0
"4464",17823,0
"4465",17827,0
"4466",17837,0
"4467",17839,0
"4468",17842,0
"4469",17853,0
"4470",17864,0
"4471",17867,0
"4472",17871,0
"4473",17872,0
"4474",17883,0
"4475",17885,1
"4476",17886,0
"4477",17890,0
"4478",17893,0
"4479",17896,0
"4480",17897,0
"4481",17898,0
"4482",17902,0
"4483",17905,0
"4484",17906,0
"4485",17910,0
"4486",17912,0
"4487",17914,0
"4488",17917,0
"4489",17923,0
"4490",17926,0
"4491",17929,0
"4492",17931,0
"4493",17937,0
"4494",17942,0
"4495",17943,0
"4496",17944,1
"4497",17947,0
"4498",17950,0
"4499",17951,1
"4500",17961,0
"4501",17963,0
"4502",17965,0
"4503",17967,0
"4504",17969,0
"4505",17973,0
"4506",17981,0
"4507",17988,0
"4508",17992,0
"4509",17993,0
"4510",17996,0
"4511",18005,0
"4512",18008,0
"4513",18013,0
"4514",18018,0
"4515",18023,0
"4516",18027,0
"4517",18035,0
"4518",18037,0
"4519",18042,0
"4520",18050,0
"4521",18055,0
"4522",18059,0
"4523",18060,0
"4524",18061,0
"4525",18063,0
"4526",18065,0
"4527",18069,0
"4528",18071,0
"4529",18074,0
"4530",18080,0
"4531",18083,0
"4532",18089,0
"4533",18090,0
"4534",18092,0
"4535",18096,0
"4536",18097,0
"4537",18101,0
"4538",18109,0
"4539",18112,0
"4540",18115,0
"4541",18120,0
"4542",18128,0
"4543",18130,0
"4544",18131,0
"4545",18136,0
"4546",18137,0
"4547",18142,0
"4548",18160,0
"4549",18162,0
"4550",18164,0
"4551",18174,0
"4552",18180,0
"4553",18183,0
"4554",18185,0
"4555",18189,0
"4556",18194,0
"4557",18195,0
"4558",18202,0
"4559",18209,0
"4560",18220,0
"4561",18223,0
"4562",18231,0
"4563",18232,0
"4564",18234,0
"4565",18240,0
"4566",18250,0
"4567",18255,0
"4568",18259,0
"4569",18262,0
"4570",18265,0
"4571",18268,0
"4572",18270,0
"4573",18278,0
"4574",18287,0
"4575",18289,0
"4576",18291,0
"4577",18293,0
"4578",18295,0
"4579",18296,0
"4580",18297,0
"4581",18301,0
"4582",18302,0
"4583",18303,0
"4584",18312,0
"4585",18314,0
"4586",18315,0
"4587",18317,0
"4588",18318,0
"4589",18322,0
"4590",18323,0
"4591",18325,0
"4592",18326,0
"4593",18327,0
"4594",18328,0
"4595",18330,0
"4596",18335,0
"4597",18337,0
"4598",18341,0
"4599",18350,0
"4600",18351,0
"4601",18356,0
"4602",18359,0
"4603",18361,0
"4604",18367,0
"4605",18369,0
"4606",18382,0
"4607",18384,0
"4608",18385,0
"4609",18386,0
"4610",18387,0
"4611",18390,0
"4612",18395,0
"4613",18396,0
"4614",18400,0
"4615",18402,0
"4616",18407,0
"4617",18415,0
"4618",18416,0
"4619",18417,0
"4620",18418,0
"4621",18419,0
"4622",18420,0
"4623",18421,0
"4624",18423,0
"4625",18429,0
"4626",18440,0
"4627",18447,0
"4628",18448,0
"4629",18451,0
"4630",18456,0
"4631",18461,0
"4632",18462,0
"4633",18468,0
"4634",18469,0
"4635",18472,0
"4636",18479,0
"4637",18486,0
"4638",18487,0
"4639",18488,0
"4640",18489,0
"4641",18497,0
"4642",18498,0
"4643",18499,0
"4644",18501,0
"4645",18503,0
"4646",18505,1
"4647",18507,0
"4648",18514,0
"4649",18516,0
"4650",18520,0
"4651",18522,0
"4652",18524,0
"4653",18527,0
"4654",18537,0
"4655",18544,0
"4656",18549,0
"4657",18551,0
"4658",18554,0
"4659",18559,0
"4660",18567,0
"4661",18580,0
"4662",18581,0
"4663",18584,0
"4664",18586,0
"4665",18587,0
"4666",18593,0
"4667",18599,0
"4668",18603,0
"4669",18609,0
"4670",18612,0
"4671",18615,0
"4672",18616,0
"4673",18618,0
"4674",18620,0
"4675",18631,0
"4676",18634,0
"4677",18642,0
"4678",18647,0
"4679",18653,0
"4680",18660,0
"4681",18661,0
"4682",18671,0
"4683",18672,0
"4684",18673,0
"4685",18677,0
"4686",18680,0
"4687",18691,0
"4688",18693,0
"4689",18695,0
"4690",18697,0
"4691",18699,0
"4692",18701,0
"4693",18713,0
"4694",18714,0
"4695",18718,0
"4696",18722,0
"4697",18726,1
"4698",18737,0
"4699",18738,0
"4700",18739,0
"4701",18740,0
"4702",18741,0
"4703",18746,0
"4704",18747,0
"4705",18753,0
"4706",18756,0
"4707",18765,0
"4708",18767,0
"4709",18768,0
"4710",18774,0
"4711",18777,0
"4712",18785,0
"4713",18786,0
"4714",18790,0
"4715",18794,0
"4716",18795,0
"4717",18802,0
"4718",18805,0
"4719",18809,0
"4720",18813,0
"4721",18814,0
"4722",18818,0
"4723",18821,0
"4724",18822,0
"4725",18829,0
"4726",18831,0
"4727",18833,0
"4728",18840,0
"4729",18843,0
"4730",18844,0
"4731",18849,0
"4732",18858,0
"4733",18862,0
"4734",18868,0
"4735",18869,0
"4736",18871,0
"4737",18879,0
"4738",18883,0
"4739",18896,0
"4740",18897,0
"4741",18899,0
"4742",18900,0
"4743",18905,0
"4744",18909,0
"4745",18912,0
"4746",18913,0
"4747",18915,0
"4748",18917,0
"4749",18929,0
"4750",18930,0
"4751",18932,0
"4752",18935,0
"4753",18936,0
"4754",18945,0
"4755",18947,0
"4756",18950,0
"4757",18953,0
"4758",18954,0
"4759",18960,0
"4760",18974,0
"4761",18976,0
"4762",18979,0
"4763",18981,0
"4764",18983,0
"4765",18984,0
"4766",18990,0
"4767",18999,0
"4768",19017,0
"4769",19019,0
"4770",19021,0
"4771",19025,0
"4772",19026,0
"4773",19040,0
"4774",19042,0
"4775",19045,0
"4776",19046,0
"4777",19052,0
"4778",19057,0
"4779",19065,0
"4780",19068,0
"4781",19070,0
"4782",19071,0
"4783",19074,0
"4784",19077,0
"4785",19079,0
"4786",19081,0
"4787",19083,0
"4788",19086,0
"4789",19089,0
"4790",19090,0
"4791",19093,0
"4792",19097,0
"4793",19101,0
"4794",19104,0
"4795",19110,0
"4796",19111,1
"4797",19115,0
"4798",19116,0
"4799",19117,0
"4800",19118,0
"4801",19125,0
